Order_ID,Product,Order_Date,Delivered_Date,RTO_Initiated_Date,Delivery_Status,City,State,Quantity,Order_Value
100495,Backpack,04-02-2024,,,Cancelled,Bengaluru,Tamil Nadu,1,39243
103180,Shoes,19-11-2024,27-11-2024,,Delivered,Bengaluru,Telangana,3,49308
103930,Shoes,14-03-2024,,16-03-2024,RTO,Chennai,Maharashtra,4,6684
102072,Laptop,16-10-2024,29-10-2024,,Delivered,Chennai,Tamil Nadu,3,42432
100337,Headphones,16-10-2024,28-10-2024,,Delivered,Pune,Tamil Nadu,2,2292
103949,Shoes,19-01-2024,,21-01-2024,RTO,Hyderabad,Telangana,3,30350
103108,Backpack,15-09-2024,25-09-2024,,Delivered,Delhi,Delhi,2,32878
101817,Watch,25-04-2024,06-05-2024,,Delivered,Hyderabad,Telangana,3,48186
100136,Watch,18-10-2024,,,Cancelled,Mumbai,Karnataka,3,28104
102555,Backpack,16-09-2024,,18-09-2024,RTO,Bengaluru,Telangana,4,21725
104415,Shoes,02-06-2024,16-06-2024,,Delivered,Bengaluru,Maharashtra,1,17305
100915,Headphones,21-07-2024,,23-07-2024,RTO,Hyderabad,Delhi,3,44647
103538,Shoes,10-05-2024,,,Cancelled,Hyderabad,Telangana,4,45540
102100,Backpack,07-05-2024,,09-05-2024,RTO,Bengaluru,Tamil Nadu,1,3915
102907,Headphones,21-09-2024,25-09-2024,,Delivered,Pune,Delhi,4,40194
102914,Shoes,28-10-2024,,30-10-2024,RTO,Pune,Tamil Nadu,4,16006
101982,Mobile,26-09-2024,06-10-2024,,Delivered,Delhi,Delhi,4,1905
103870,Backpack,03-01-2024,05-01-2024,,Delivered,Pune,Delhi,4,30754
104528,Laptop,14-09-2024,26-09-2024,,Delivered,Chennai,Tamil Nadu,1,43927
103567,Watch,07-12-2024,16-12-2024,,Delivered,Chennai,Maharashtra,1,11070
100998,Mobile,09-04-2024,,,Cancelled,Chennai,Maharashtra,2,41948
102147,Laptop,22-02-2024,27-02-2024,,Delivered,Mumbai,Telangana,3,22291
104694,Headphones,14-06-2024,22-06-2024,,Delivered,Pune,Tamil Nadu,3,44887
100395,Mobile,28-05-2024,03-06-2024,,Delivered,Pune,Maharashtra,1,49871
103598,Laptop,11-06-2024,12-06-2024,,Delivered,Delhi,Maharashtra,4,19411
104510,Shoes,23-03-2024,31-03-2024,,Delivered,Chennai,Delhi,1,26974
100938,Laptop,22-01-2024,27-01-2024,,Delivered,Pune,Tamil Nadu,2,6527
101636,Headphones,20-01-2024,23-01-2024,,Delivered,Delhi,Karnataka,2,4526
102724,Backpack,21-12-2024,01-01-2025,,Delivered,Chennai,Tamil Nadu,2,9039
102510,Watch,29-07-2024,30-07-2024,,Delivered,Bengaluru,Tamil Nadu,2,26553
104636,Headphones,19-11-2024,,21-11-2024,RTO,Hyderabad,Tamil Nadu,3,15047
101649,Headphones,17-12-2024,,19-12-2024,RTO,Hyderabad,Maharashtra,4,38405
103690,Backpack,08-01-2024,,10-01-2024,RTO,Delhi,Delhi,1,26425
103435,Shoes,02-11-2024,14-11-2024,,Delivered,Hyderabad,Maharashtra,1,29391
103201,Backpack,02-06-2024,09-06-2024,,Delivered,Delhi,Delhi,2,32847
104179,Mobile,20-02-2024,23-02-2024,,Delivered,Bengaluru,Maharashtra,2,4707
104366,Mobile,02-09-2024,,,Cancelled,Hyderabad,Tamil Nadu,1,43385
102291,Mobile,02-06-2024,12-06-2024,,Delivered,Bengaluru,Maharashtra,2,22609
104483,Shoes,02-09-2024,10-09-2024,,Delivered,Bengaluru,Delhi,3,27844
100213,Shoes,29-10-2024,01-11-2024,,Delivered,Bengaluru,Delhi,2,17671
103237,Shoes,12-02-2024,,14-02-2024,RTO,Hyderabad,Karnataka,3,26449
103862,Laptop,11-06-2024,,13-06-2024,RTO,Mumbai,Karnataka,1,45515
100058,Laptop,26-05-2024,,28-05-2024,RTO,Bengaluru,Telangana,1,14710
102930,Backpack,01-12-2024,09-12-2024,,Delivered,Bengaluru,Karnataka,3,31625
104938,Backpack,04-06-2024,16-06-2024,,Delivered,Delhi,Telangana,4,28377
102971,Shoes,03-01-2024,,05-01-2024,RTO,Delhi,Maharashtra,1,13310
101527,Watch,25-05-2024,30-05-2024,,Delivered,Mumbai,Delhi,3,20422
100122,Laptop,25-09-2024,26-09-2024,,Delivered,Mumbai,Karnataka,3,49187
103719,Backpack,31-08-2024,01-09-2024,,Delivered,Delhi,Maharashtra,1,47348
101436,Mobile,22-10-2024,04-11-2024,,Delivered,Mumbai,Telangana,1,27136
101162,Mobile,21-10-2024,01-11-2024,,Delivered,Hyderabad,Maharashtra,3,22396
103300,Backpack,09-11-2024,15-11-2024,,Delivered,Delhi,Karnataka,3,35023
103345,Mobile,26-02-2024,,,Cancelled,Delhi,Maharashtra,4,19656
102486,Mobile,06-10-2024,20-10-2024,,Delivered,Chennai,Karnataka,4,15688
100561,Laptop,28-04-2024,,30-04-2024,RTO,Mumbai,Delhi,2,30526
103981,Laptop,22-01-2024,02-02-2024,,Delivered,Bengaluru,Karnataka,3,6988
101737,Backpack,20-02-2024,26-02-2024,,Delivered,Bengaluru,Maharashtra,4,45980
100904,Backpack,30-07-2024,09-08-2024,,Delivered,Delhi,Telangana,1,29590
103554,Shoes,03-08-2024,,05-08-2024,RTO,Bengaluru,Karnataka,2,20649
104490,Backpack,16-03-2024,,18-03-2024,RTO,Mumbai,Delhi,1,49378
101726,Headphones,22-07-2024,29-07-2024,,Delivered,Bengaluru,Delhi,1,14553
102923,Shoes,14-06-2024,,16-06-2024,RTO,Delhi,Delhi,4,25620
103531,Watch,01-03-2024,13-03-2024,,Delivered,Delhi,Karnataka,3,9633
103906,Laptop,31-10-2024,,,Cancelled,Delhi,Maharashtra,3,32977
100934,Watch,05-10-2024,,07-10-2024,RTO,Delhi,Tamil Nadu,1,12437
100074,Backpack,16-09-2024,22-09-2024,,Delivered,Mumbai,Tamil Nadu,4,7042
100294,Mobile,16-03-2024,26-03-2024,,Delivered,Hyderabad,Karnataka,1,29710
100020,Shoes,27-07-2024,,29-07-2024,RTO,Mumbai,Telangana,3,34203
103242,Mobile,06-02-2024,18-02-2024,,Delivered,Chennai,Karnataka,2,9832
101038,Headphones,02-04-2024,05-04-2024,,Delivered,Hyderabad,Tamil Nadu,4,4561
104655,Watch,13-05-2024,,15-05-2024,RTO,Chennai,Telangana,1,49037
101109,Laptop,26-08-2024,,28-08-2024,RTO,Mumbai,Tamil Nadu,1,38020
103771,Watch,15-05-2024,,17-05-2024,RTO,Bengaluru,Maharashtra,2,25887
100371,Mobile,10-08-2024,16-08-2024,,Delivered,Pune,Delhi,1,36137
104913,Headphones,27-05-2024,31-05-2024,,Delivered,Hyderabad,Telangana,3,18700
101174,Laptop,08-09-2024,10-09-2024,,Delivered,Hyderabad,Maharashtra,4,13938
101164,Shoes,19-03-2024,26-03-2024,,Delivered,Mumbai,Karnataka,2,26056
101092,Mobile,31-08-2024,,02-09-2024,RTO,Bengaluru,Tamil Nadu,4,3110
101283,Laptop,13-11-2024,18-11-2024,,Delivered,Pune,Delhi,3,25679
102011,Shoes,29-04-2024,04-05-2024,,Delivered,Delhi,Tamil Nadu,4,2124
100845,Mobile,04-11-2024,12-11-2024,,Delivered,Mumbai,Telangana,3,2188
101991,Mobile,01-05-2024,,03-05-2024,RTO,Mumbai,Karnataka,3,42586
100520,Laptop,30-07-2024,09-08-2024,,Delivered,Pune,Telangana,1,22205
104466,Watch,10-10-2024,15-10-2024,,Delivered,Delhi,Maharashtra,2,42774
104196,Laptop,10-09-2024,24-09-2024,,Delivered,Delhi,Tamil Nadu,4,35485
104756,Headphones,18-01-2024,30-01-2024,,Delivered,Bengaluru,Telangana,1,43524
100242,Headphones,19-09-2024,29-09-2024,,Delivered,Hyderabad,Karnataka,3,2788
102800,Shoes,03-10-2024,,05-10-2024,RTO,Mumbai,Tamil Nadu,4,33305
104607,Shoes,10-02-2024,24-02-2024,,Delivered,Chennai,Telangana,3,19645
102896,Backpack,29-12-2024,,31-12-2024,RTO,Delhi,Delhi,1,10280
102602,Backpack,31-01-2024,04-02-2024,,Delivered,Hyderabad,Karnataka,4,22507
102273,Shoes,24-10-2024,07-11-2024,,Delivered,Bengaluru,Telangana,2,9073
101541,Backpack,10-11-2024,13-11-2024,,Delivered,Pune,Karnataka,4,5328
102765,Watch,27-04-2024,,29-04-2024,RTO,Bengaluru,Maharashtra,3,11776
102114,Mobile,25-12-2024,29-12-2024,,Delivered,Hyderabad,Maharashtra,2,39805
104491,Laptop,21-08-2024,01-09-2024,,Delivered,Chennai,Telangana,1,42805
104707,Backpack,12-02-2024,21-02-2024,,Delivered,Delhi,Delhi,1,49145
103083,Mobile,15-08-2024,24-08-2024,,Delivered,Hyderabad,Tamil Nadu,3,1573
101857,Shoes,13-05-2024,25-05-2024,,Delivered,Bengaluru,Maharashtra,3,3152
100769,Mobile,28-11-2024,02-12-2024,,Delivered,Mumbai,Delhi,4,49466
101422,Mobile,05-06-2024,,,Cancelled,Delhi,Delhi,3,20330
100406,Headphones,24-07-2024,,26-07-2024,RTO,Delhi,Telangana,4,40349
102972,Laptop,29-03-2024,09-04-2024,,Delivered,Bengaluru,Tamil Nadu,1,13640
101872,Mobile,08-04-2024,,10-04-2024,RTO,Bengaluru,Maharashtra,2,23030
102694,Mobile,06-02-2024,15-02-2024,,Delivered,Mumbai,Tamil Nadu,4,41915
102269,Watch,17-07-2024,,19-07-2024,RTO,Delhi,Maharashtra,2,49670
104749,Backpack,21-12-2024,30-12-2024,,Delivered,Delhi,Karnataka,2,7307
101181,Headphones,24-02-2024,,26-02-2024,RTO,Bengaluru,Tamil Nadu,3,12628
101439,Shoes,14-04-2024,21-04-2024,,Delivered,Chennai,Karnataka,1,47107
103053,Watch,30-08-2024,08-09-2024,,Delivered,Bengaluru,Maharashtra,2,11404
103333,Headphones,14-03-2024,15-03-2024,,Delivered,Mumbai,Delhi,3,44134
102897,Laptop,09-11-2024,13-11-2024,,Delivered,Chennai,Telangana,3,48637
102903,Watch,13-04-2024,,15-04-2024,RTO,Chennai,Delhi,4,28010
100228,Watch,08-08-2024,14-08-2024,,Delivered,Mumbai,Karnataka,4,49119
103959,Watch,16-01-2024,27-01-2024,,Delivered,Hyderabad,Tamil Nadu,4,40094
101893,Laptop,29-01-2024,,31-01-2024,RTO,Chennai,Telangana,2,32544
101313,Backpack,20-09-2024,21-09-2024,,Delivered,Pune,Delhi,2,24077
101070,Mobile,21-12-2024,04-01-2025,,Delivered,Mumbai,Telangana,1,29129
100974,Shoes,01-07-2024,02-07-2024,,Delivered,Bengaluru,Telangana,2,7198
101738,Mobile,21-02-2024,29-02-2024,,Delivered,Mumbai,Karnataka,2,49161
103285,Shoes,12-12-2024,,,Cancelled,Hyderabad,Telangana,2,31544
100757,Headphones,28-11-2024,,,Cancelled,Mumbai,Maharashtra,1,24256
103095,Watch,15-04-2024,,,Cancelled,Bengaluru,Tamil Nadu,1,33738
100320,Laptop,25-01-2024,,,Cancelled,Hyderabad,Tamil Nadu,3,32462
102321,Watch,01-04-2024,,,Cancelled,Pune,Telangana,1,6275
100555,Shoes,24-11-2024,03-12-2024,,Delivered,Delhi,Telangana,2,27384
104939,Watch,26-01-2024,08-02-2024,,Delivered,Hyderabad,Telangana,4,36045
101386,Watch,30-03-2024,,01-04-2024,RTO,Mumbai,Telangana,2,2672
104763,Laptop,23-06-2024,,25-06-2024,RTO,Bengaluru,Telangana,1,47043
103047,Watch,07-12-2024,09-12-2024,,Delivered,Delhi,Tamil Nadu,1,6757
102427,Laptop,30-01-2024,03-02-2024,,Delivered,Chennai,Telangana,2,2725
102004,Watch,14-01-2024,,,Cancelled,Bengaluru,Delhi,1,1735
101930,Mobile,09-05-2024,,,Cancelled,Chennai,Tamil Nadu,3,35368
104841,Headphones,10-05-2024,,12-05-2024,RTO,Pune,Karnataka,2,39922
104770,Backpack,06-01-2024,15-01-2024,,Delivered,Chennai,Delhi,1,26071
102163,Watch,29-07-2024,06-08-2024,,Delivered,Pune,Tamil Nadu,4,24992
103867,Headphones,28-05-2024,09-06-2024,,Delivered,Pune,Delhi,1,21294
102426,Laptop,02-10-2024,,04-10-2024,RTO,Bengaluru,Delhi,3,7853
103793,Watch,28-05-2024,29-05-2024,,Delivered,Hyderabad,Telangana,3,3175
102513,Backpack,09-02-2024,,11-02-2024,RTO,Bengaluru,Maharashtra,2,24903
103803,Shoes,14-07-2024,26-07-2024,,Delivered,Delhi,Karnataka,4,24870
102327,Shoes,03-05-2024,17-05-2024,,Delivered,Bengaluru,Delhi,4,3807
100617,Shoes,11-03-2024,15-03-2024,,Delivered,Chennai,Delhi,1,7782
102165,Backpack,17-07-2024,26-07-2024,,Delivered,Hyderabad,Delhi,2,21903
103308,Headphones,02-02-2024,,04-02-2024,RTO,Pune,Telangana,3,19720
100992,Mobile,02-11-2024,,,Cancelled,Delhi,Telangana,1,38417
101377,Backpack,30-03-2024,,,Cancelled,Delhi,Telangana,1,39830
104381,Mobile,30-03-2024,12-04-2024,,Delivered,Chennai,Maharashtra,4,34652
103174,Watch,30-11-2024,05-12-2024,,Delivered,Chennai,Tamil Nadu,1,46820
104782,Mobile,02-10-2024,,04-10-2024,RTO,Chennai,Telangana,2,14999
101305,Backpack,01-10-2024,03-10-2024,,Delivered,Pune,Karnataka,4,46097
104833,Watch,17-07-2024,26-07-2024,,Delivered,Hyderabad,Telangana,2,36181
103078,Watch,25-02-2024,06-03-2024,,Delivered,Delhi,Tamil Nadu,4,20416
102686,Backpack,24-08-2024,03-09-2024,,Delivered,Hyderabad,Tamil Nadu,2,8949
102983,Laptop,01-01-2024,,03-01-2024,RTO,Mumbai,Tamil Nadu,4,47488
102523,Backpack,15-06-2024,26-06-2024,,Delivered,Mumbai,Delhi,2,13539
103582,Headphones,06-02-2024,15-02-2024,,Delivered,Hyderabad,Maharashtra,3,44038
101485,Watch,30-09-2024,,02-10-2024,RTO,Pune,Tamil Nadu,2,16492
102100,Shoes,19-03-2024,27-03-2024,,Delivered,Mumbai,Maharashtra,1,10221
104581,Laptop,29-08-2024,12-09-2024,,Delivered,Hyderabad,Telangana,2,37064
103715,Laptop,13-05-2024,25-05-2024,,Delivered,Mumbai,Maharashtra,1,38940
102001,Laptop,08-09-2024,18-09-2024,,Delivered,Pune,Tamil Nadu,1,43080
101387,Mobile,22-12-2024,28-12-2024,,Delivered,Hyderabad,Maharashtra,3,29240
103183,Mobile,22-01-2024,01-02-2024,,Delivered,Bengaluru,Delhi,1,24193
101030,Watch,23-09-2024,01-10-2024,,Delivered,Delhi,Telangana,2,22998
101765,Headphones,05-08-2024,14-08-2024,,Delivered,Hyderabad,Karnataka,4,26911
104763,Backpack,12-03-2024,16-03-2024,,Delivered,Bengaluru,Telangana,1,29915
101220,Headphones,09-01-2024,,11-01-2024,RTO,Bengaluru,Maharashtra,3,20176
104930,Watch,14-05-2024,28-05-2024,,Delivered,Bengaluru,Telangana,1,35693
104971,Watch,13-07-2024,,15-07-2024,RTO,Hyderabad,Maharashtra,1,18447
103806,Watch,28-10-2024,,30-10-2024,RTO,Mumbai,Karnataka,4,29831
102414,Headphones,27-02-2024,,,Cancelled,Hyderabad,Telangana,2,13296
104345,Mobile,10-10-2024,,12-10-2024,RTO,Mumbai,Karnataka,3,6464
101618,Shoes,13-10-2024,,15-10-2024,RTO,Chennai,Tamil Nadu,3,35994
101263,Laptop,03-11-2024,07-11-2024,,Delivered,Hyderabad,Tamil Nadu,1,20065
100871,Shoes,07-09-2024,09-09-2024,,Delivered,Hyderabad,Tamil Nadu,1,2660
100834,Shoes,31-03-2024,02-04-2024,,Delivered,Delhi,Karnataka,2,33758
102822,Watch,22-07-2024,04-08-2024,,Delivered,Chennai,Delhi,2,40889
100918,Headphones,08-01-2024,,10-01-2024,RTO,Chennai,Delhi,3,20478
101724,Shoes,17-04-2024,27-04-2024,,Delivered,Bengaluru,Telangana,2,26318
102413,Headphones,20-08-2024,,22-08-2024,RTO,Delhi,Telangana,1,21362
101313,Watch,07-12-2024,,09-12-2024,RTO,Delhi,Delhi,1,34572
104498,Shoes,30-09-2024,07-10-2024,,Delivered,Pune,Tamil Nadu,3,39338
102105,Shoes,29-04-2024,,01-05-2024,RTO,Mumbai,Maharashtra,1,26701
102568,Backpack,31-10-2024,07-11-2024,,Delivered,Hyderabad,Tamil Nadu,4,15441
101138,Laptop,11-01-2024,,,Cancelled,Delhi,Maharashtra,1,40387
100209,Watch,01-07-2024,09-07-2024,,Delivered,Mumbai,Tamil Nadu,4,33829
101064,Headphones,04-11-2024,09-11-2024,,Delivered,Hyderabad,Delhi,4,42812
104911,Watch,27-06-2024,30-06-2024,,Delivered,Bengaluru,Telangana,4,10936
102220,Watch,24-07-2024,06-08-2024,,Delivered,Chennai,Maharashtra,2,12558
100233,Shoes,01-04-2024,03-04-2024,,Delivered,Mumbai,Delhi,3,3455
100792,Mobile,14-08-2024,18-08-2024,,Delivered,Chennai,Karnataka,4,39941
103110,Watch,06-01-2024,,08-01-2024,RTO,Hyderabad,Karnataka,4,11507
102166,Backpack,21-12-2024,03-01-2025,,Delivered,Delhi,Tamil Nadu,2,33217
100334,Laptop,12-01-2024,23-01-2024,,Delivered,Hyderabad,Maharashtra,4,49901
101359,Shoes,06-09-2024,15-09-2024,,Delivered,Chennai,Tamil Nadu,4,40544
101214,Headphones,16-07-2024,26-07-2024,,Delivered,Delhi,Karnataka,3,43205
104419,Shoes,06-05-2024,10-05-2024,,Delivered,Chennai,Tamil Nadu,4,11189
100283,Backpack,06-02-2024,15-02-2024,,Delivered,Delhi,Tamil Nadu,3,3651
100212,Backpack,08-01-2024,18-01-2024,,Delivered,Hyderabad,Delhi,2,47678
101658,Backpack,13-06-2024,,,Cancelled,Mumbai,Telangana,3,23873
104078,Watch,29-04-2024,12-05-2024,,Delivered,Delhi,Karnataka,1,24565
104847,Shoes,19-08-2024,22-08-2024,,Delivered,Pune,Telangana,1,40574
101417,Backpack,12-08-2024,18-08-2024,,Delivered,Mumbai,Delhi,2,33827
102386,Shoes,20-08-2024,,,Cancelled,Pune,Tamil Nadu,1,25447
101794,Backpack,13-10-2024,21-10-2024,,Delivered,Mumbai,Tamil Nadu,4,20565
100104,Mobile,13-08-2024,26-08-2024,,Delivered,Mumbai,Karnataka,3,26922
104865,Mobile,24-05-2024,,26-05-2024,RTO,Hyderabad,Karnataka,3,4758
103893,Backpack,06-09-2024,,08-09-2024,RTO,Chennai,Telangana,4,41338
103845,Mobile,28-09-2024,02-10-2024,,Delivered,Bengaluru,Tamil Nadu,1,10219
103690,Shoes,12-10-2024,13-10-2024,,Delivered,Chennai,Delhi,1,3341
103292,Backpack,08-02-2024,20-02-2024,,Delivered,Pune,Delhi,3,8201
100378,Mobile,13-02-2024,,15-02-2024,RTO,Mumbai,Karnataka,3,49447
103293,Watch,06-02-2024,18-02-2024,,Delivered,Delhi,Karnataka,3,5077
103329,Laptop,12-09-2024,25-09-2024,,Delivered,Mumbai,Telangana,2,21496
104808,Shoes,29-07-2024,01-08-2024,,Delivered,Delhi,Karnataka,3,18453
103438,Mobile,01-04-2024,08-04-2024,,Delivered,Pune,Telangana,1,48590
100224,Laptop,19-01-2024,26-01-2024,,Delivered,Bengaluru,Maharashtra,3,39988
100737,Watch,09-04-2024,14-04-2024,,Delivered,Delhi,Karnataka,4,1783
100235,Shoes,26-05-2024,31-05-2024,,Delivered,Pune,Telangana,2,14303
104278,Laptop,09-03-2024,10-03-2024,,Delivered,Hyderabad,Tamil Nadu,1,17254
100711,Watch,09-05-2024,13-05-2024,,Delivered,Delhi,Maharashtra,2,44146
101888,Laptop,25-01-2024,07-02-2024,,Delivered,Delhi,Telangana,3,17051
104718,Backpack,24-04-2024,25-04-2024,,Delivered,Chennai,Delhi,3,5206
101259,Shoes,30-03-2024,31-03-2024,,Delivered,Chennai,Maharashtra,4,26802
100748,Laptop,12-10-2024,20-10-2024,,Delivered,Hyderabad,Delhi,1,47253
103986,Laptop,29-09-2024,08-10-2024,,Delivered,Chennai,Tamil Nadu,4,2214
103551,Laptop,06-12-2024,08-12-2024,,Delivered,Delhi,Tamil Nadu,2,4179
100509,Shoes,30-07-2024,,01-08-2024,RTO,Delhi,Tamil Nadu,3,19812
101823,Backpack,20-04-2024,,,Cancelled,Mumbai,Tamil Nadu,4,8206
104880,Laptop,13-12-2024,,,Cancelled,Pune,Maharashtra,3,7039
102941,Backpack,16-03-2024,,18-03-2024,RTO,Delhi,Tamil Nadu,1,28999
104232,Laptop,22-10-2024,,24-10-2024,RTO,Bengaluru,Maharashtra,3,23183
102134,Backpack,28-03-2024,07-04-2024,,Delivered,Mumbai,Maharashtra,2,15986
101777,Laptop,18-06-2024,,20-06-2024,RTO,Delhi,Delhi,4,20263
101222,Mobile,26-05-2024,03-06-2024,,Delivered,Delhi,Karnataka,4,35570
103667,Laptop,27-08-2024,28-08-2024,,Delivered,Chennai,Karnataka,4,25396
101777,Mobile,24-02-2024,03-03-2024,,Delivered,Mumbai,Telangana,3,25201
101304,Laptop,01-04-2024,02-04-2024,,Delivered,Pune,Telangana,3,954
104859,Watch,09-09-2024,22-09-2024,,Delivered,Mumbai,Karnataka,2,34246
100701,Mobile,05-06-2024,13-06-2024,,Delivered,Pune,Delhi,2,14425
102989,Laptop,07-09-2024,20-09-2024,,Delivered,Hyderabad,Karnataka,4,14649
100151,Laptop,20-09-2024,,,Cancelled,Mumbai,Maharashtra,2,33996
101325,Backpack,08-01-2024,13-01-2024,,Delivered,Hyderabad,Karnataka,2,33836
101301,Shoes,20-11-2024,27-11-2024,,Delivered,Chennai,Telangana,4,44458
103722,Mobile,25-10-2024,02-11-2024,,Delivered,Bengaluru,Maharashtra,2,36764
101711,Backpack,07-04-2024,19-04-2024,,Delivered,Pune,Delhi,3,30632
100806,Mobile,19-02-2024,25-02-2024,,Delivered,Pune,Maharashtra,2,6797
104330,Watch,31-07-2024,08-08-2024,,Delivered,Delhi,Tamil Nadu,4,39488
102722,Shoes,04-01-2024,07-01-2024,,Delivered,Bengaluru,Karnataka,2,11768
104656,Shoes,29-12-2024,,31-12-2024,RTO,Hyderabad,Maharashtra,2,33642
101325,Shoes,18-10-2024,25-10-2024,,Delivered,Delhi,Maharashtra,1,17671
104133,Laptop,28-08-2024,30-08-2024,,Delivered,Pune,Karnataka,3,29792
101159,Watch,19-01-2024,29-01-2024,,Delivered,Mumbai,Delhi,1,20265
102869,Laptop,26-09-2024,09-10-2024,,Delivered,Delhi,Telangana,3,21580
104516,Headphones,30-10-2024,,01-11-2024,RTO,Hyderabad,Delhi,3,40846
101242,Watch,23-11-2024,01-12-2024,,Delivered,Mumbai,Maharashtra,3,36399
100347,Backpack,19-07-2024,,21-07-2024,RTO,Hyderabad,Telangana,3,39092
101831,Backpack,13-04-2024,,15-04-2024,RTO,Delhi,Tamil Nadu,2,28561
101569,Shoes,26-11-2024,28-11-2024,,Delivered,Hyderabad,Maharashtra,3,40347
103935,Backpack,29-12-2024,07-01-2025,,Delivered,Mumbai,Delhi,2,30776
101918,Laptop,22-03-2024,04-04-2024,,Delivered,Bengaluru,Delhi,1,22398
103232,Mobile,14-11-2024,17-11-2024,,Delivered,Delhi,Telangana,1,40001
103758,Mobile,24-02-2024,,,Cancelled,Bengaluru,Telangana,1,40782
102355,Watch,14-10-2024,,,Cancelled,Pune,Maharashtra,4,48883
101397,Shoes,23-08-2024,06-09-2024,,Delivered,Bengaluru,Delhi,2,29583
102780,Mobile,12-06-2024,13-06-2024,,Delivered,Pune,Telangana,1,49146
101824,Backpack,30-12-2024,,01-01-2025,RTO,Delhi,Telangana,2,38468
102491,Shoes,25-03-2024,02-04-2024,,Delivered,Chennai,Delhi,2,9850
104060,Watch,06-08-2024,07-08-2024,,Delivered,Hyderabad,Telangana,2,781
100404,Watch,27-12-2024,07-01-2025,,Delivered,Hyderabad,Delhi,2,23121
101721,Shoes,31-07-2024,13-08-2024,,Delivered,Mumbai,Tamil Nadu,4,13009
102825,Mobile,21-07-2024,28-07-2024,,Delivered,Pune,Telangana,4,2197
103845,Mobile,08-11-2024,15-11-2024,,Delivered,Pune,Telangana,3,49239
104210,Laptop,26-10-2024,,28-10-2024,RTO,Mumbai,Telangana,2,625
103192,Backpack,29-08-2024,04-09-2024,,Delivered,Delhi,Telangana,3,15011
100064,Watch,10-06-2024,14-06-2024,,Delivered,Chennai,Telangana,4,19949
101299,Laptop,27-06-2024,01-07-2024,,Delivered,Bengaluru,Telangana,1,46136
104920,Laptop,01-04-2024,11-04-2024,,Delivered,Bengaluru,Maharashtra,4,49318
101415,Mobile,17-05-2024,23-05-2024,,Delivered,Bengaluru,Karnataka,4,29872
103593,Backpack,21-04-2024,03-05-2024,,Delivered,Delhi,Karnataka,2,19922
100968,Headphones,17-06-2024,25-06-2024,,Delivered,Chennai,Tamil Nadu,2,28855
100368,Headphones,16-11-2024,24-11-2024,,Delivered,Hyderabad,Telangana,4,46266
100232,Laptop,10-04-2024,,,Cancelled,Mumbai,Delhi,2,10589
102242,Backpack,22-10-2024,,24-10-2024,RTO,Pune,Tamil Nadu,1,35181
103083,Shoes,11-07-2024,21-07-2024,,Delivered,Bengaluru,Delhi,4,38443
100920,Watch,23-12-2024,04-01-2025,,Delivered,Delhi,Telangana,1,28403
100688,Shoes,25-07-2024,31-07-2024,,Delivered,Delhi,Karnataka,1,21540
104272,Headphones,12-10-2024,16-10-2024,,Delivered,Pune,Telangana,3,30424
101469,Watch,03-08-2024,12-08-2024,,Delivered,Pune,Tamil Nadu,3,22491
104725,Backpack,15-08-2024,22-08-2024,,Delivered,Chennai,Maharashtra,4,26226
104259,Watch,26-12-2024,03-01-2025,,Delivered,Chennai,Delhi,4,48452
103622,Backpack,12-02-2024,,14-02-2024,RTO,Hyderabad,Karnataka,1,33013
102100,Shoes,29-06-2024,,,Cancelled,Bengaluru,Delhi,4,11536
102265,Backpack,12-12-2024,,14-12-2024,RTO,Chennai,Karnataka,3,16089
103789,Laptop,12-10-2024,18-10-2024,,Delivered,Hyderabad,Karnataka,4,1335
100823,Watch,23-10-2024,,25-10-2024,RTO,Delhi,Tamil Nadu,2,6511
103431,Shoes,13-02-2024,,15-02-2024,RTO,Pune,Maharashtra,2,16425
104151,Backpack,06-02-2024,,,Cancelled,Chennai,Karnataka,2,37071
104213,Watch,05-09-2024,08-09-2024,,Delivered,Mumbai,Telangana,2,34886
100797,Watch,23-03-2024,29-03-2024,,Delivered,Delhi,Tamil Nadu,1,41016
100779,Laptop,13-09-2024,25-09-2024,,Delivered,Chennai,Maharashtra,2,39516
102850,Watch,04-08-2024,,,Cancelled,Delhi,Delhi,1,34787
102892,Laptop,10-01-2024,16-01-2024,,Delivered,Bengaluru,Karnataka,3,37246
101893,Mobile,25-08-2024,04-09-2024,,Delivered,Pune,Maharashtra,2,18793
103306,Mobile,26-01-2024,,,Cancelled,Mumbai,Delhi,2,5984
102902,Watch,07-09-2024,17-09-2024,,Delivered,Pune,Delhi,3,43360
104803,Backpack,02-08-2024,10-08-2024,,Delivered,Delhi,Maharashtra,3,7685
103718,Shoes,24-05-2024,29-05-2024,,Delivered,Bengaluru,Maharashtra,3,17999
100021,Shoes,15-11-2024,,17-11-2024,RTO,Delhi,Telangana,4,27505
101500,Headphones,09-08-2024,12-08-2024,,Delivered,Hyderabad,Tamil Nadu,3,29208
100842,Headphones,19-11-2024,20-11-2024,,Delivered,Pune,Tamil Nadu,2,20656
101760,Headphones,18-01-2024,,20-01-2024,RTO,Mumbai,Telangana,3,12243
103641,Shoes,04-12-2024,,06-12-2024,RTO,Bengaluru,Telangana,2,28460
100191,Watch,15-08-2024,26-08-2024,,Delivered,Pune,Telangana,4,8345
